date,sku_id,demand_qty,on_hand
2026-01-30,SKU-1005,27.75,0
2026-01-31,SKU-1005,30.3,0
2026-02-01,SKU-1005,33.27,0
2026-02-02,SKU-1005,40.39,0
2026-02-03,SKU-1005,38.69,0
2026-02-04,SKU-1005,35.56,0
2026-02-05,SKU-1005,33.65,0
2026-02-06,SKU-1005,31.62,80
2026-02-07,SKU-1005,27.63,53
2026-02-08,SKU-1005,32.06,128
2026-02-09,SKU-1005,31.53,96
2026-02-10,SKU-1005,37.72,59
2026-02-11,SKU-1005,46.19,12
2026-02-12,SKU-1005,36.12,0
2026-02-13,SKU-1005,29.46,0
2026-02-14,SKU-1005,33.13,0
2026-02-15,SKU-1005,27.28,0
2026-02-16,SKU-1005,32.84,0
2026-02-17,SKU-1005,36.9,0
2026-02-18,SKU-1005,35.66,0
2026-02-19,SKU-1005,37.59,63
2026-02-20,SKU-1005,35.84,27
2026-02-21,SKU-1005,30.98,0
2026-02-22,SKU-1005,26.68,0
2026-02-23,SKU-1005,38.62,0
2025-10-27,SKU-1006,35.02,771
2025-10-28,SKU-1006,38.71,732
2025-10-29,SKU-1006,40.54,692
2025-10-30,SKU-1006,39.85,652
2025-10-31,SKU-1006,30.3,622
2025-11-01,SKU-1006,35.09,586
2025-11-02,SKU-1006,31.58,555
2025-11-03,SKU-1006,38.66,516
2025-11-04,SKU-1006,36.24,480
2025-11-05,SKU-1006,51.26,429
2025-11-06,SKU-1006,42.43,386
2025-11-07,SKU-1006,34.25,352
2025-11-08,SKU-1006,28.0,324
2025-11-09,SKU-1006,37.11,287
2025-11-10,SKU-1006,35.73,251
2025-11-11,SKU-1006,39.99,348
2025-11-12,SKU-1006,45.07,303
2025-11-13,SKU-1006,41.44,262
2025-11-14,SKU-1006,26.73,235
2025-11-15,SKU-1006,28.34,207
2025-11-16,SKU-1006,37.34,169
2025-11-17,SKU-1006,33.77,136
2025-11-18,SKU-1006,41.69,94
2025-11-19,SKU-1006,43.4,51
2025-11-20,SKU-1006,39.21,11
2025-11-21,SKU-1006,37.46,0
2025-11-22,SKU-1006,31.74,0
2025-11-23,SKU-1006,30.9,0
2025-11-24,SKU-1006,37.02,0
2025-11-25,SKU-1006,39.89,0
2025-11-26,SKU-1006,44.36,0
2025-11-27,SKU-1006,37.37,0
2025-11-28,SKU-1006,29.5,0
2025-11-29,SKU-1006,34.02,0
2025-11-30,SKU-1006,33.8,0
2025-12-01,SKU-1006,38.98,0
2025-12-02,SKU-1006,47.82,0
2025-12-03,SKU-1006,41.33,0
2025-12-04,SKU-1006,40.65,0
2025-12-05,SKU-1006,34.81,0
2025-12-06,SKU-1006,25.61,0
2025-12-07,SKU-1006,31.8,0
2025-12-08,SKU-1006,31.99,0
2025-12-09,SKU-1006,41.22,0
2025-12-10,SKU-1006,38.96,0
2025-12-11,SKU-1006,35.71,0
2025-12-12,SKU-1006,38.56,0
2025-12-13,SKU-1006,30.04,0
2025-12-14,SKU-1006,31.49,0
2025-12-15,SKU-1006,37.67,0
2025-12-16,SKU-1006,34.64,0
2025-12-17,SKU-1006,39.35,0
2025-12-18,SKU-1006,36.81,0
2025-12-19,SKU-1006,35.51,0
2025-12-20,SKU-1006,31.96,0
2025-12-21,SKU-1006,30.45,0
2025-12-22,SKU-1006,41.97,0
2025-12-23,SKU-1006,39.41,0
2025-12-24,SKU-1006,39.7,0
2025-12-25,SKU-1006,40.23,59
2025-12-26,SKU-1006,33.96,25
2025-12-27,SKU-1006,30.08,131
2025-12-28,SKU-1006,30.18,101
2025-12-29,SKU-1006,43.44,58
2025-12-30,SKU-1006,39.77,18
2025-12-31,SKU-1006,41.92,0
2026-01-01,SKU-1006,39.97,0
2026-01-02,SKU-1006,35.22,0
2026-01-03,SKU-1006,32.41,0
2026-01-04,SKU-1006,28.39,0
2026-01-05,SKU-1006,36.8,0
2026-01-06,SKU-1006,34.97,0
2026-01-07,SKU-1006,41.26,0
2026-01-08,SKU-1006,38.65,0
2026-01-09,SKU-1006,35.8,0
2026-01-10,SKU-1006,28.83,0
2026-01-11,SKU-1006,33.09,0
2026-01-12,SKU-1006,35.3,0
2026-01-13,SKU-1006,41.17,0
2026-01-14,SKU-1006,39.28,0
2026-01-15,SKU-1006,41.91,0
2026-01-16,SKU-1006,36.91,0
2026-01-17,SKU-1006,26.46,0
2026-01-18,SKU-1006,31.45,0
2026-01-19,SKU-1006,35.48,0
2026-01-20,SKU-1006,35.02,0
2026-01-21,SKU-1006,38.21,0
2026-01-22,SKU-1006,38.19,0
2026-01-23,SKU-1006,30.53,0
2026-01-24,SKU-1006,31.55,0
2026-01-25,SKU-1006,34.33,0
2026-01-26,SKU-1006,34.66,0
2026-01-27,SKU-1006,42.67,0
2026-01-28,SKU-1006,46.08,0
2026-01-29,SKU-1006,37.09,0
2026-01-30,SKU-1006,37.65,0
2026-01-31,SKU-1006,34.71,0
2026-02-01,SKU-1006,36.3,0
2026-02-02,SKU-1006,36.71,0
2026-02-03,SKU-1006,41.83,0
2026-02-04,SKU-1006,39.68,91
2026-02-05,SKU-1006,35.52,55
2026-02-06,SKU-1006,35.62,20
2026-02-07,SKU-1006,25.06,0
2026-02-08,SKU-1006,34.58,0
2026-02-09,SKU-1006,37.27,0
2026-02-10,SKU-1006,43.33,0
2026-02-11,SKU-1006,44.99,0
2026-02-12,SKU-1006,41.46,0
2026-02-13,SKU-1006,36.98,0
2026-02-14,SKU-1006,29.76,0
2026-02-15,SKU-1006,30.2,107
2026-02-16,SKU-1006,33.97,73
2026-02-17,SKU-1006,46.45,27
2026-02-18,SKU-1006,37.3,0
2026-02-19,SKU-1006,42.69,59
2026-02-20,SKU-1006,32.02,27
2026-02-21,SKU-1006,27.49,94
2026-02-22,SKU-1006,30.67,145
2026-02-23,SKU-1006,35.1,110
2025-10-27,SKU-1007,29.09,450
2025-10-28,SKU-1007,32.11,418
2025-10-29,SKU-1007,30.99,387
2025-10-30,SKU-1007,32.1,355
2025-10-31,SKU-1007,23.71,331
2025-11-01,SKU-1007,22.21,410
2025-11-02,SKU-1007,27.29,383
2025-11-03,SKU-1007,24.5,358
2025-11-04,SKU-1007,33.29,402
2025-11-05,SKU-1007,30.86,446
2025-11-06,SKU-1007,27.44,419
2025-11-07,SKU-1007,28.47,390
2025-11-08,SKU-1007,23.22,460
2025-11-09,SKU-1007,22.13,438
2025-11-10,SKU-1007,28.83,409
2025-11-11,SKU-1007,32.97,376
2025-11-12,SKU-1007,29.71,347
2025-11-13,SKU-1007,29.66,390
2025-11-14,SKU-1007,24.25,365
2025-11-15,SKU-1007,24.35,341
2025-11-16,SKU-1007,23.7,317
2025-11-17,SKU-1007,26.34,291
2025-11-18,SKU-1007,29.57,262
2025-11-19,SKU-1007,36.34,225
2025-11-20,SKU-1007,30.07,195
2025-11-21,SKU-1007,25.6,170
2025-11-22,SKU-1007,24.71,145
2025-11-23,SKU-1007,26.36,118
2025-11-24,SKU-1007,30.53,151
2025-11-25,SKU-1007,29.88,121
2025-11-26,SKU-1007,32.13,89
2025-11-27,SKU-1007,31.09,58
2025-11-28,SKU-1007,25.21,33
2025-11-29,SKU-1007,23.29,10
2025-11-30,SKU-1007,21.97,61
2025-12-01,SKU-1007,26.54,35
2025-12-02,SKU-1007,28.63,6
2025-12-03,SKU-1007,29.94,0
2025-12-04,SKU-1007,32.2,0
2025-12-05,SKU-1007,29.67,0
2025-12-06,SKU-1007,21.47,0
2025-12-07,SKU-1007,25.41,0
2025-12-08,SKU-1007,28.02,0
2025-12-09,SKU-1007,33.18,0
2025-12-10,SKU-1007,33.22,0
2025-12-11,SKU-1007,30.34,0
2025-12-12,SKU-1007,28.4,0
2025-12-13,SKU-1007,27.79,0
2025-12-14,SKU-1007,21.21,0
2025-12-15,SKU-1007,30.21,0
2025-12-16,SKU-1007,30.73,0
2025-12-17,SKU-1007,31.4,0
2025-12-18,SKU-1007,28.22,0
2025-12-19,SKU-1007,31.01,0
2025-12-20,SKU-1007,26.0,0
2025-12-21,SKU-1007,25.51,0
2025-12-22,SKU-1007,32.04,33
2025-12-23,SKU-1007,31.96,1
2025-12-24,SKU-1007,32.05,0
2025-12-25,SKU-1007,24.61,0
2025-12-26,SKU-1007,27.39,0
2025-12-27,SKU-1007,20.91,0
2025-12-28,SKU-1007,25.31,0
2025-12-29,SKU-1007,31.16,0
2025-12-30,SKU-1007,33.1,0
2025-12-31,SKU-1007,31.95,0
2026-01-01,SKU-1007,29.82,0
2026-01-02,SKU-1007,26.46,0
2026-01-03,SKU-1007,23.29,0
2026-01-04,SKU-1007,22.71,45
2026-01-05,SKU-1007,26.73,18
2026-01-06,SKU-1007,29.92,0
2026-01-07,SKU-1007,35.07,0
2026-01-08,SKU-1007,29.7,0
2026-01-09,SKU-1007,26.9,0
2026-01-10,SKU-1007,24.58,76
2026-01-11,SKU-1007,24.67,51
2026-01-12,SKU-1007,26.02,25
2026-01-13,SKU-1007,29.04,0
2026-01-14,SKU-1007,31.35,0
2026-01-15,SKU-1007,31.89,0
2026-01-16,SKU-1007,23.69,0
2026-01-17,SKU-1007,20.78,0
2026-01-18,SKU-1007,24.49,0
2026-01-19,SKU-1007,26.47,0
2026-01-20,SKU-1007,29.61,0
2026-01-21,SKU-1007,35.49,0
2026-01-22,SKU-1007,29.56,0
2026-01-23,SKU-1007,27.28,0
2026-01-24,SKU-1007,23.58,0
2026-01-25,SKU-1007,26.28,0
2026-01-26,SKU-1007,27.64,0
2026-01-27,SKU-1007,30.73,0
2026-01-28,SKU-1007,33.43,0
2026-01-29,SKU-1007,29.48,0
2026-01-30,SKU-1007,28.91,0
2026-01-31,SKU-1007,22.16,0
2026-02-01,SKU-1007,27.89,66
2026-02-02,SKU-1007,26.57,40
2026-02-03,SKU-1007,27.74,12
2026-02-04,SKU-1007,29.23,0
2026-02-05,SKU-1007,31.87,0
2026-02-06,SKU-1007,26.02,0
2026-02-07,SKU-1007,25.73,53
2026-02-08,SKU-1007,22.87,30
2026-02-09,SKU-1007,29.46,1
2026-02-10,SKU-1007,31.29,0
2026-02-11,SKU-1007,33.17,0
2026-02-12,SKU-1007,32.9,0
2026-02-13,SKU-1007,25.98,0
2026-02-14,SKU-1007,24.46,0
2026-02-15,SKU-1007,30.77,0
2026-02-16,SKU-1007,23.31,0
2026-02-17,SKU-1007,31.54,0
2026-02-18,SKU-1007,30.15,0
2026-02-19,SKU-1007,30.59,0
2026-02-20,SKU-1007,24.19,62
2026-02-21,SKU-1007,22.79,40
2026-02-22,SKU-1007,22.96,17
2026-02-23,SKU-1007,24.38,0
2025-10-27,SKU-1008,22.42,699
2025-10-28,SKU-1008,26.89,672
2025-10-29,SKU-1008,25.63,646
2025-10-30,SKU-1008,21.59,624
2025-10-31,SKU-1008,23.58,601
2025-11-01,SKU-1008,20.98,580
2025-11-02,SKU-1008,19.09,561
2025-11-03,SKU-1008,22.74,538
2025-11-04,SKU-1008,26.24,512
2025-11-05,SKU-1008,23.2,489
2025-11-06,SKU-1008,24.05,465
2025-11-07,SKU-1008,16.4,448
2025-11-08,SKU-1008,19.06,429
2025-11-09,SKU-1008,23.14,406
2025-11-10,SKU-1008,20.67,385
2025-11-11,SKU-1008,22.75,412
2025-11-12,SKU-1008,24.24,449
2025-11-13,SKU-1008,24.94,424
2025-11-14,SKU-1008,21.5,402
2025-11-15,SKU-1008,21.35,381
2025-11-16,SKU-1008,22.69,358
2025-11-17,SKU-1008,21.55,337
2025-11-18,SKU-1008,23.98,313
2025-11-19,SKU-1008,27.77,285
2025-11-20,SKU-1008,23.44,262
2025-11-21,SKU-1008,19.27,242
2025-11-22,SKU-1008,18.89,294
2025-11-23,SKU-1008,19.46,275
2025-11-24,SKU-1008,20.22,254
2025-11-25,SKU-1008,27.87,227
2025-11-26,SKU-1008,27.96,199
2025-11-27,SKU-1008,22.79,176
2025-11-28,SKU-1008,22.4,153
2025-11-29,SKU-1008,17.14,136
2025-11-30,SKU-1008,21.27,115
2025-12-01,SKU-1008,25.52,90
2025-12-02,SKU-1008,25.53,64
2025-12-03,SKU-1008,28.91,35
2025-12-04,SKU-1008,19.55,16
2025-12-05,SKU-1008,20.32,0
2025-12-06,SKU-1008,18.19,0
2025-12-07,SKU-1008,20.46,0
2025-12-08,SKU-1008,21.89,0
2025-12-09,SKU-1008,25.49,0
2025-12-10,SKU-1008,25.35,0
2025-12-11,SKU-1008,21.82,0
2025-12-12,SKU-1008,18.13,0
2025-12-13,SKU-1008,20.46,0
2025-12-14,SKU-1008,18.07,0
2025-12-15,SKU-1008,22.83,0
2025-12-16,SKU-1008,25.09,0
2025-12-17,SKU-1008,24.24,0
2025-12-18,SKU-1008,20.67,0
2025-12-19,SKU-1008,20.84,0
2025-12-20,SKU-1008,20.83,0
2025-12-21,SKU-1008,14.46,0
2025-12-22,SKU-1008,19.44,0
2025-12-23,SKU-1008,28.96,0
2025-12-24,SKU-1008,25.35,0
2025-12-25,SKU-1008,24.05,0
2025-12-26,SKU-1008,22.83,0
2025-12-27,SKU-1008,21.55,32
2025-12-28,SKU-1008,21.46,11
2025-12-29,SKU-1008,20.35,0
2025-12-30,SKU-1008,23.77,0
2025-12-31,SKU-1008,27.24,0
2026-01-01,SKU-1008,24.25,0
2026-01-02,SKU-1008,21.55,0
2026-01-03,SKU-1008,21.45,0
2026-01-04,SKU-1008,20.93,0
2026-01-05,SKU-1008,25.16,0
2026-01-06,SKU-1008,26.84,0
2026-01-07,SKU-1008,24.72,0
2026-01-08,SKU-1008,20.14,0
2026-01-09,SKU-1008,19.36,64
2026-01-10,SKU-1008,21.3,43
2026-01-11,SKU-1008,18.98,24
2026-01-12,SKU-1008,20.61,3
2026-01-13,SKU-1008,23.62,0
2026-01-14,SKU-1008,24.91,0
2026-01-15,SKU-1008,22.96,43
2026-01-16,SKU-1008,23.85,20
2026-01-17,SKU-1008,18.23,1
2026-01-18,SKU-1008,16.93,0
2026-01-19,SKU-1008,23.28,0
2026-01-20,SKU-1008,24.69,24
2026-01-21,SKU-1008,27.68,0
2026-01-22,SKU-1008,22.83,0
2026-01-23,SKU-1008,22.11,0
2026-01-24,SKU-1008,16.79,0
2026-01-25,SKU-1008,16.94,62
2026-01-26,SKU-1008,20.25,42
2026-01-27,SKU-1008,25.02,88
2026-01-28,SKU-1008,24.81,63
2026-01-29,SKU-1008,26.83,36
2026-01-30,SKU-1008,21.24,15
2026-01-31,SKU-1008,17.76,0
2026-02-01,SKU-1008,20.96,0
2026-02-02,SKU-1008,22.73,0
2026-02-03,SKU-1008,21.0,0
2026-02-04,SKU-1008,29.23,0
2026-02-05,SKU-1008,25.22,24
2026-02-06,SKU-1008,19.14,5
2026-02-07,SKU-1008,21.24,0
2026-02-08,SKU-1008,21.12,0
2026-02-09,SKU-1008,21.77,0
2026-02-10,SKU-1008,24.3,0
2026-02-11,SKU-1008,23.98,0
2026-02-12,SKU-1008,26.75,0
2026-02-13,SKU-1008,18.72,0
2026-02-14,SKU-1008,20.89,0
2026-02-15,SKU-1008,20.0,0
2026-02-16,SKU-1008,21.25,51
2026-02-17,SKU-1008,27.14,24
2026-02-18,SKU-1008,25.34,58
2026-02-19,SKU-1008,26.17,31
2026-02-20,SKU-1008,22.65,9
2026-02-21,SKU-1008,17.43,0
2026-02-22,SKU-1008,19.04,0
2026-02-23,SKU-1008,19.19,0
2025-10-27,SKU-1009,53.22,595
2025-10-28,SKU-1009,55.76,678
2025-10-29,SKU-1009,53.77,624
2025-10-30,SKU-1009,45.35,578
2025-10-31,SKU-1009,41.83,537
2025-11-01,SKU-1009,40.7,496
2025-11-02,SKU-1009,44.36,452
2025-11-03,SKU-1009,44.89,407
2025-11-04,SKU-1009,50.76,356
2025-11-05,SKU-1009,51.25,476
2025-11-06,SKU-1009,53.73,422
2025-11-07,SKU-1009,41.56,381
2025-11-08,SKU-1009,39.91,341
2025-11-09,SKU-1009,38.72,302
2025-11-10,SKU-1009,46.66,255
2025-11-11,SKU-1009,56.31,199
2025-11-12,SKU-1009,50.61,148
2025-11-13,SKU-1009,46.29,102
2025-11-14,SKU-1009,42.2,227
2025-11-15,SKU-1009,36.45,191
2025-11-16,SKU-1009,41.25,149
2025-11-17,SKU-1009,43.95,105
2025-11-18,SKU-1009,49.61,56
2025-11-19,SKU-1009,53.07,3
2025-11-20,SKU-1009,49.89,110
2025-11-21,SKU-1009,41.57,69
2025-11-22,SKU-1009,38.78,189
2025-11-23,SKU-1009,37.21,152
2025-11-24,SKU-1009,45.94,106
2025-11-25,SKU-1009,50.47,56
2025-11-26,SKU-1009,52.1,4
2025-11-27,SKU-1009,52.04,0
2025-11-28,SKU-1009,40.53,0
2025-11-29,SKU-1009,45.38,0
2025-11-30,SKU-1009,39.53,94
2025-12-01,SKU-1009,47.96,221
2025-12-02,SKU-1009,52.84,168
2025-12-03,SKU-1009,52.1,116
2025-12-04,SKU-1009,44.08,72
2025-12-05,SKU-1009,44.45,27
2025-12-06,SKU-1009,34.96,0
2025-12-07,SKU-1009,39.4,0
2025-12-08,SKU-1009,49.31,87
2025-12-09,SKU-1009,54.63,32
2025-12-10,SKU-1009,49.52,0
2025-12-11,SKU-1009,47.58,0
2025-12-12,SKU-1009,42.35,0
2025-12-13,SKU-1009,41.52,0
2025-12-14,SKU-1009,41.39,0
2025-12-15,SKU-1009,51.33,0
2025-12-16,SKU-1009,49.71,0
2025-12-17,SKU-1009,58.68,0
2025-12-18,SKU-1009,51.76,0
2025-12-19,SKU-1009,43.64,0
2025-12-20,SKU-1009,39.57,0
2025-12-21,SKU-1009,42.52,0
2025-12-22,SKU-1009,49.14,0
2025-12-23,SKU-1009,50.32,0
2025-12-24,SKU-1009,51.11,0
2025-12-25,SKU-1009,47.99,0
2025-12-26,SKU-1009,41.56,0
2025-12-27,SKU-1009,42.61,0
2025-12-28,SKU-1009,43.1,0
2025-12-29,SKU-1009,39.91,0
2025-12-30,SKU-1009,49.5,0
2025-12-31,SKU-1009,48.38,0
2026-01-01,SKU-1009,48.11,0
2026-01-02,SKU-1009,41.42,0
2026-01-03,SKU-1009,36.51,0
2026-01-04,SKU-1009,42.75,0
2026-01-05,SKU-1009,44.32,0
2026-01-06,SKU-1009,52.01,0
2026-01-07,SKU-1009,51.78,0
2026-01-08,SKU-1009,51.15,0
2026-01-09,SKU-1009,45.0,0
2026-01-10,SKU-1009,38.16,0
2026-01-11,SKU-1009,41.99,0
2026-01-12,SKU-1009,46.46,0
2026-01-13,SKU-1009,56.49,0
2026-01-14,SKU-1009,49.87,0
2026-01-15,SKU-1009,49.61,0
2026-01-16,SKU-1009,42.81,106
2026-01-17,SKU-1009,42.13,64
2026-01-18,SKU-1009,43.21,20
2026-01-19,SKU-1009,50.36,0
2026-01-20,SKU-1009,57.52,0
2026-01-21,SKU-1009,52.29,0
2026-01-22,SKU-1009,49.65,0
2026-01-23,SKU-1009,43.74,0
2026-01-24,SKU-1009,31.53,0
2026-01-25,SKU-1009,33.15,0
2026-01-26,SKU-1009,46.02,0
2026-01-27,SKU-1009,53.93,0
2026-01-28,SKU-1009,53.08,111
2026-01-29,SKU-1009,44.56,67
2026-01-30,SKU-1009,44.63,141
2026-01-31,SKU-1009,36.63,105
2026-02-01,SKU-1009,37.56,67
2026-02-02,SKU-1009,45.64,21
2026-02-03,SKU-1009,47.55,0
2026-02-04,SKU-1009,52.47,0
2026-02-05,SKU-1009,42.04,0
2026-02-06,SKU-1009,40.96,0
2026-02-07,SKU-1009,37.12,0
2026-02-08,SKU-1009,40.39,0
2026-02-09,SKU-1009,46.05,0
2026-02-10,SKU-1009,49.66,0
2026-02-11,SKU-1009,54.36,0
2026-02-12,SKU-1009,50.69,0
2026-02-13,SKU-1009,43.16,0
2026-02-14,SKU-1009,43.01,0
2026-02-15,SKU-1009,41.99,0
2026-02-16,SKU-1009,46.44,0
2026-02-17,SKU-1009,51.3,0
2026-02-18,SKU-1009,57.65,0
2026-02-19,SKU-1009,44.68,0
2026-02-20,SKU-1009,39.75,0
2026-02-21,SKU-1009,41.1,0
2026-02-22,SKU-1009,42.62,0
2026-02-23,SKU-1009,53.05,0
2025-10-27,SKU-1010,7.78,362
2025-10-28,SKU-1010,7.57,355
2025-10-29,SKU-1010,10.24,369
2025-10-30,SKU-1010,8.16,361
2025-10-31,SKU-1010,7.76,353
2025-11-01,SKU-1010,7.54,346
2025-11-02,SKU-1010,6.68,339
2025-11-03,SKU-1010,7.67,331
2025-11-04,SKU-1010,10.24,321
2025-11-05,SKU-1010,8.78,312
2025-11-06,SKU-1010,7.52,305
2025-11-07,SKU-1010,7.16,298
2025-11-08,SKU-1010,6.88,291
2025-11-09,SKU-1010,6.76,284
2025-11-10,SKU-1010,8.38,276
2025-11-11,SKU-1010,9.08,267
2025-11-12,SKU-1010,9.85,282
2025-11-13,SKU-1010,7.66,275
2025-11-14,SKU-1010,6.99,268
2025-11-15,SKU-1010,6.75,284
2025-11-16,SKU-1010,7.52,277
2025-11-17,SKU-1010,8.74,268
2025-11-18,SKU-1010,8.74,259
2025-11-19,SKU-1010,8.69,251
2025-11-20,SKU-1010,8.42,242
2025-11-21,SKU-1010,8.44,234
2025-11-22,SKU-1010,7.86,226
2025-11-23,SKU-1010,7.31,219
2025-11-24,SKU-1010,8.19,211
2025-11-25,SKU-1010,9.09,201
2025-11-26,SKU-1010,10.01,191
2025-11-27,SKU-1010,8.33,183
2025-11-28,SKU-1010,8.12,175
2025-11-29,SKU-1010,7.34,168
2025-11-30,SKU-1010,8.14,160
2025-12-01,SKU-1010,8.6,151
2025-12-02,SKU-1010,8.71,142
2025-12-03,SKU-1010,9.42,133
2025-12-04,SKU-1010,8.75,124
2025-12-05,SKU-1010,6.96,117
2025-12-06,SKU-1010,6.57,111
2025-12-07,SKU-1010,6.35,104
2025-12-08,SKU-1010,7.03,97
2025-12-09,SKU-1010,9.33,88
2025-12-10,SKU-1010,8.39,79
2025-12-11,SKU-1010,8.61,71
2025-12-12,SKU-1010,7.07,64
2025-12-13,SKU-1010,7.47,56
2025-12-14,SKU-1010,7.3,49
2025-12-15,SKU-1010,8.26,41
2025-12-16,SKU-1010,9.47,31
2025-12-17,SKU-1010,9.24,22
2025-12-18,SKU-1010,7.81,14
2025-12-19,SKU-1010,7.5,7
2025-12-20,SKU-1010,7.08,0
2025-12-21,SKU-1010,7.03,22
2025-12-22,SKU-1010,8.69,14
2025-12-23,SKU-1010,7.97,6
2025-12-24,SKU-1010,9.46,0
2025-12-25,SKU-1010,8.92,0
2025-12-26,SKU-1010,8.0,0
2025-12-27,SKU-1010,5.88,0
2025-12-28,SKU-1010,7.27,0
2025-12-29,SKU-1010,8.36,0
2025-12-30,SKU-1010,9.12,0
2025-12-31,SKU-1010,8.51,0
2026-01-01,SKU-1010,9.43,0
2026-01-02,SKU-1010,7.81,0
2026-01-03,SKU-1010,6.94,0
2026-01-04,SKU-1010,8.05,0
2026-01-05,SKU-1010,8.32,0
2026-01-06,SKU-1010,9.61,0
2026-01-07,SKU-1010,9.65,0
2026-01-08,SKU-1010,8.85,17
2026-01-09,SKU-1010,7.4,10
2026-01-10,SKU-1010,7.44,2
2026-01-11,SKU-1010,6.03,0
2026-01-12,SKU-1010,7.24,0
2026-01-13,SKU-1010,9.29,0
2026-01-14,SKU-1010,9.69,0
2026-01-15,SKU-1010,8.11,15
2026-01-16,SKU-1010,6.91,8
2026-01-17,SKU-1010,6.15,2
2026-01-18,SKU-1010,6.36,0
2026-01-19,SKU-1010,7.87,0
2026-01-20,SKU-1010,8.03,0
2026-01-21,SKU-1010,9.46,0
2026-01-22,SKU-1010,9.18,0
2026-01-23,SKU-1010,7.26,0
2026-01-24,SKU-1010,5.91,0
2026-01-25,SKU-1010,7.83,0
2026-01-26,SKU-1010,7.26,0
2026-01-27,SKU-1010,7.74,0
2026-01-28,SKU-1010,9.65,0
2026-01-29,SKU-1010,8.21,0
2026-01-30,SKU-1010,6.81,18
2026-01-31,SKU-1010,6.29,11
2026-02-01,SKU-1010,6.43,5
2026-02-02,SKU-1010,7.63,0
2026-02-03,SKU-1010,8.24,0
2026-02-04,SKU-1010,8.4,0
2026-02-05,SKU-1010,8.62,0
2026-02-06,SKU-1010,6.66,0
2026-02-07,SKU-1010,6.32,0
2026-02-08,SKU-1010,7.3,0
2026-02-09,SKU-1010,6.85,0
2026-02-10,SKU-1010,9.3,0
2026-02-11,SKU-1010,8.51,0
2026-02-12,SKU-1010,7.65,0
2026-02-13,SKU-1010,7.26,0
2026-02-14,SKU-1010,6.49,0
2026-02-15,SKU-1010,6.85,23
2026-02-16,SKU-1010,8.3,15
2026-02-17,SKU-1010,8.55,6
2026-02-18,SKU-1010,8.42,0
2026-02-19,SKU-1010,8.38,0
2026-02-20,SKU-1010,7.83,0
2026-02-21,SKU-1010,6.97,0
2026-02-22,SKU-1010,5.68,0
2026-02-23,SKU-1010,7.39,0
2025-10-27,SKU-1011,38.72,1174
2025-10-28,SKU-1011,47.7,1127
2025-10-29,SKU-1011,47.03,1080
2025-10-30,SKU-1011,45.04,1035
2025-10-31,SKU-1011,40.34,994
2025-11-01,SKU-1011,34.39,960
2025-11-02,SKU-1011,42.7,917
2025-11-03,SKU-1011,40.17,989
2025-11-04,SKU-1011,47.17,942
2025-11-05,SKU-1011,51.36,891
2025-11-06,SKU-1011,45.19,846
2025-11-07,SKU-1011,37.72,808
2025-11-08,SKU-1011,39.44,769
2025-11-09,SKU-1011,41.72,889
2025-11-10,SKU-1011,44.66,844
2025-11-11,SKU-1011,43.75,800
2025-11-12,SKU-1011,48.33,752
2025-11-13,SKU-1011,43.34,709
2025-11-14,SKU-1011,38.59,670
2025-11-15,SKU-1011,39.7,630
2025-11-16,SKU-1011,41.35,589
2025-11-17,SKU-1011,42.8,546
2025-11-18,SKU-1011,45.79,501
2025-11-19,SKU-1011,52.14,448
2025-11-20,SKU-1011,41.84,407
2025-11-21,SKU-1011,35.21,371
2025-11-22,SKU-1011,36.24,335
2025-11-23,SKU-1011,37.45,298
2025-11-24,SKU-1011,43.53,254
2025-11-25,SKU-1011,47.88,206
2025-11-26,SKU-1011,58.51,148
2025-11-27,SKU-1011,42.93,105
2025-11-28,SKU-1011,38.69,66
2025-11-29,SKU-1011,34.2,32
2025-11-30,SKU-1011,41.0,0
2025-12-01,SKU-1011,40.28,0
2025-12-02,SKU-1011,44.0,0
2025-12-03,SKU-1011,48.55,0
2025-12-04,SKU-1011,43.63,0
2025-12-05,SKU-1011,41.09,0
2025-12-06,SKU-1011,29.8,0
2025-12-07,SKU-1011,40.51,0
2025-12-08,SKU-1011,43.71,0
2025-12-09,SKU-1011,46.64,0
2025-12-10,SKU-1011,47.01,0
2025-12-11,SKU-1011,46.98,0
2025-12-12,SKU-1011,39.07,0
2025-12-13,SKU-1011,37.82,0
2025-12-14,SKU-1011,43.86,0
2025-12-15,SKU-1011,43.04,108
2025-12-16,SKU-1011,47.74,61
2025-12-17,SKU-1011,45.61,15
2025-12-18,SKU-1011,38.02,0
2025-12-19,SKU-1011,33.67,0
2025-12-20,SKU-1011,33.85,0
2025-12-21,SKU-1011,37.29,0
2025-12-22,SKU-1011,45.11,0
2025-12-23,SKU-1011,49.28,90
2025-12-24,SKU-1011,51.74,38
2025-12-25,SKU-1011,44.21,0
2025-12-26,SKU-1011,39.99,0
2025-12-27,SKU-1011,38.09,0
2025-12-28,SKU-1011,35.41,0
2025-12-29,SKU-1011,37.16,0
2025-12-30,SKU-1011,53.38,0
2025-12-31,SKU-1011,46.9,0
2026-01-01,SKU-1011,40.12,63
2026-01-02,SKU-1011,45.14,17
2026-01-03,SKU-1011,39.86,0
2026-01-04,SKU-1011,48.1,0
2026-01-05,SKU-1011,44.23,0
2026-01-06,SKU-1011,50.83,0
2026-01-07,SKU-1011,48.35,0
